ID,Text,Label
ID_eOZIbLhg,"Mutharika Walengeza Zoyimitsa Ntchito Zonse Mdziko Muno Kwa Masiku 21 Mtsogoleri wa dziko lino Peter Mutharika walengeza kuti ntchito zonse za mdziko muno ziyima kwa masiku 21 kuyambira loweruka likudzali ati pofuna kulimbana ndi kachilombo ka Coronavirus. 
Mutharika wanena izi dzulo usiku kudzera mu uthenga wake wapadera omwe amalankhula ku mtundu wa aMalawi pa nkhani yokhudza nthendayi mdziko muno. Iye wati zimenezi zichitika kuyambira 12 koloko ya usiku wa loweruka pa 18 April mpaka pa 9 May 2020. 
 Mutharika wati kuyimitsa ntchito zonseku kutha kuzawonjezeredwa ngati boma lizawone kuti zinthu sizikusintha ndipo zikuyipirabe. Iye wati maiko ambiri ataya miyoyo ya anthu ochuluka kaamba ka nthendayi ndipo mayiko onse amene azungulira dziko lino nawonso akhudzidwa ndi nthendayi choncho ndi kofunika kuti dongosolo labwino liyikidwe kaamba koti kupanda kutero anthu oposa 50,000 atha kufa mdziko muno kaamba ka nthendayi. 
Pamenepa iye wati ndi kofunika kuti anthu atsatire dongosololi kaamba koti ndi lothandiza kwambiri dziko lino ndipo wati pamene izi zikhale zikuchitika, boma likhalabe likupitiliza kuchita ntchito zake zopulumutsa miyoyo ya Anthu monga kuyeza Anthu omwe akukayikiridwa, kulemba ntchito a zachipatala owonjezera, kukhwimitsa chitetezo mzipata ndi malo ena onse, kupereka zipangizo zogwilira ntchito kwa a zachipatala komanso ntchito yopereka mauthenga othandiza anthu kudziwa za kapewedwe ka nthendayi. 
Mutharika wati pakufunika ndalama zokwana 150 billion kwacha polimbana ndi nthendayi ndipo wapempha atsogoleri ena a ndale kuti agwirane manja ndi boma pa ntchito yolimbana ndi mlirriwu. 
Kulengezaku kwadza patangopita maola ochepa Anthu ena osadziwika ataphwanya zipangizo za kalembera wa chisankho msukulu zina mu mzinda wa Blantyre ponena kuti bungwe la MEC silimayenera kupitilira ndi ntchitoyi pamene nmdziko muno muli mliriwu zomwe zachititsanso bungweli kuti liyimitse kalembera wachisankho mboma la Blantyre. 
Izi zachitikanso patangopita maola ochepa pomwe Gulu la ndale lomwe langokhazikitsidwa kumene la Citizens for Transformation (CFT) linachenjeza boma, kuti lisabwere ndi ganizo loyimitsa ntchito zonse mdziko muno kamba ka nthenda ya COVID-19, ponena kuti izi, ziyika miyoyo ya anthu ambiri pa chiwopsezo. 
Mtsogoleri wa gululi a Timothy Mtambo, analankhula izi lachiwiri ku Lilongwe, pa msonkhano wa atolankhani pomwe amalankhulapo pa momwe zinthu zilili mdziko muno pakadali pano. 
Iwo ati ndi zomvetsa chisoni kuti pakumveka za maganizowa, ndipo wati mzika zambiri za dziko lino, zitha kuvutika kwambiri kupeza zofunika pa moyo wawo, ntchito za dziko, zitaime pofuna kuteteza kufala kwa kachirombo ka Corona virus. 
",HEALTH
ID_ePOJzLNL," Akupopa zimbudzi pochepetsa matenda Ena zimbudzi zawo zikadzadza amagwetsa ndi kukumba china. Uku ndi kutha malo. Lero zinasintha chifukwa khonsolo ya Blantyre mogwirizana ndi Waste Advisers agwirizana zopopa zimbudzi zomwe zadzadza.
 Iyitu ndi njira yomwe mbalizi zamvana pofuna kulimbikitsa ukhondo mumzinda wa Blantyre pamene matenda a kolera akugwetsa anthu moti kufika lero anthu 26 amwalira.
  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Kupatula izi, khonsoloyi ikuyenda khomo lililonse mumzinda wa Blantyre kuphunzitsa anthu zaukhondo ndipo nyumba 10 000 azifikira.
 Amene akuwongolera ntchitoyi ku bungwe la Waste Advisers, Marcel Chisi, adati kupatula ntchitoyi, amanga zimbudzi 30 mwa zimbudzi 100 mumzindawu kuti ukhondo upite patsogolo.
 Tisamangonena kuti anthu asakodze paliponse koma tikuyenera kumanga zimbudzi kuti anthu azilowa mmenemo polipira kangachepe, adatero Chisi.
 Tagwirizana ndi makampani amene akugwira ntchito yopopa komanso kumanga zimbudzi zamakono. Anthu akatipeza, tiwalumikizitsa kwa amene angawathandize.
 Chimpopa chimodzi chimapopa zinthu zochuluka malita 3 600 ndipo munthu alipira K30 000.
 Komanso mtengo umasintha malinga ndi kutalika kwa malo amene akapopawo.
 Wachiwiri woona nkhani za umoyo ku khonsolo ya Blantyre, Samden Seunda adati zonyansazo zikapopedwa azizipititsa ku Chirimba, Soche, Blantyre ndi ku Limbe komwe azikazithira mankhwala.
 Tili ndi chikonzero kuti zonyasazo tizizithira mankhwala ndipo kutsogolo kuno tizipangira nkhuni zomwe mutha kuphikira, adatero Seunda.
",HEALTH
ID_ePOUZImk,"Kusintha Kwa Nyengo Kukuphwanya Maufulu a Anthu-CADECOM Bungwe la zachitukuko mu mpingo wakatolika la CADECOM lati liwonetsetsa kuti litengepo gawo pa maufulu omwe anthu akuphwanyiridwa kaamba ka kusintha kwa nyengo. 
Mmodzi mwa akuluakulu ku bungweli a Aaron Kandiwo Mtaya ndi omwe alankhula izi pambuyo pa ulendo wa masiku atatu oyendera madera a Group Village Chaweza, Magoli komanso Kathebwe kwa mfumu yaikulu Mwambo mboma la Zomba. 
Iwo anati mavuto omwe anthu akukumana nawo kaamba ka kusintha kwa nyengo akubwezeretsa chitukuko mmbuyo, choncho ndi kofunika kuti mabungwe akhale patsogolo kuthandiza anthu omwe akhudzidwa ndi vutoli. 
Iwo anati ndi udindo wa boma komanso mabungwe kuti awonetsetse kuti ma ufulu a wanthu asawonongeke. 
Iwo anati pakufunikanso kukhazikitsa malo othawirako okhazikika pamene Anthu akhudzidwa ndi kusefukira kwa madzi osati azithawira msukulu kaamba koti zimenezi zikumasokoneza maphunziro mdziko muno. 
",WILDLIFE/ENVIRONMENT
ID_eQzDMAtA," Mtembo usagone panoAchipatala Pasathe tsiku mtengo wanu musadadzatenge. Uthenga omwe a zipatala za Rumphi ndi Machinga akuuza anthu chifukwa cha kuonongeka kwa malo wosungira mitembo pachipatalapo.
 Pachipatala cha boma ku Rumphi, zaka ziwiri zatha malo osungira mitembowa atasiya kugwira ntchito pamene ku Machinga, miyezi itatu yatha malowa atasiya kugwira ntchito.
  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Jobe: Boma lichitepo kanthu Izi sizidakomere anthu amene amagwiritsa ntchito zipatalazi amene anena kuti boma ndi mabungwe alowererepo kuti zotere zisinthe.
 T/A Nyambi ya mboma la Machinga akuti pakhala povuta kuti anthu azikatenga thupi la malemu tsiku lomwelo chifukwa palibe amene amakonzekera maliro.
 Ambiri tikukhala kutali ndi chipatalachi. Zovuta zikagwa timadalira kuti pathe tsiku kuti tipeze mayendedwe. Tikuvutika chifukwa kuchipatalako kulibe galimoto zokwanira kuti azikatisiyira zovuta pakhomo pathu, adatero Nyambi.
 Mneneri wa chipatala cha Machinga, Clifton Ngozo akuti sangachitire mwina chifukwa ngati angasunge thupi kwa nthawi ndiye kuti lingathe kuonongeka.
 Kudachitika ngozi, tidasunga matupi amene amakha magazi. Padatha masiku awiri kuti matupiwo apite kukaikidwa koma kudali fungo loipa. Ndiye sizithekanso kuti tisunge mtembo pokhapokha malowa atakonzedwa, adatero Ngozo.
 Iye adati ngati atapitirira kumagoneka mitembo ndiye kuti zingabweretse zotsatira zoipa monga matenda kwa amene akugwira ntchito kumalowa.
 Poyamba timasunga mitembo kwa masiku oposa awiri kapena atatu koma akamadzatenga mtembowo umakhala uli bwinobwino. Panopa sizingathekenso chifukwa malowa aonongeka.
 Panopa uthenga omwe tikuuza anthu amene amagwiritsa ntchito malowa ndikuti sitikwanitsanso kuti matupi azigona kumeneku. Zovuta zikachitika atha kusunga koma asagone chifukwa aonongeka, adatero Ngozo.
 Kuchipatala cha Rumphi, anthu adasiya kugoneka mitembo chifukwa cha kuonongeka kwa malo osungira mitembo.
 Mneneri wa chipatalachi Bwanalori Mwamlima akuti malo osungira mitembo adaonongeka zaka khumi zapitazo koma akhala akukonzetsa mpaka 2015.
 Panopa sitingakonzenso, chifukwa pena tikakonza sichimachedwanso kuonongeka. Apapa zavuta ndipo tasiya kugoneka mitembo chifukwa ikumaonongeka, adatero Mwamlima.
 Iye akuti vuto nkuti zipangizozi zakhalitsa. Ndikakumbuka bwino, zipangizozi zidaikidwa mma 1976, zakhala zikugwira ntchito mpaka lero, adatero Mwamlima.
 Izi zakhumudwitsanso mkulu wa bungwe loona za umoyo la Malawi Health Equity Network (Mhen) George Jobe amene wati aphungu a Nyumba ya Malamulo akuyenera aikambirane pamene akhale akukumana.
 Amene adamanga nyumba yachisoni adali ndi cholinga ndipo adaona kufunikira kwake. Izi si zoona kuti mpaka malowa asiye kugwira ntchito chifukwa talephera kuwakonza.
 Palibe amene amayembekezera maliro pamene wapita kuchipatala. Ndiye simunganene kuti maliro akangochitika basi munyamule, adatero Jobe.
 Ku Salima nakonso akhala akukumana ndi mavuto omwewa koma pano zidayenda pamene malo osungira mitembowo adakonzedwa.
 T/A Mwanza wa mbomali akufotokoza. Tidakumana ndi mavutowa koma panopa zinthu zilibwino pachipatalachi chifukwa adakonza, adatero Mwanza.
",SOCIAL ISSUES
ID_eUMdHSJP,"Papa Wati Utumiki ndi Chuma Mtsogoleri wa mpingo wa katolika pa dziko lonse Papa Francisko wati mphatso ya utumiki mu mpingo ndi chuma chachikulu. 
Papa pa umodzi mwa maulendo ake a utumiki Papa Francisko walankhula izi la mulungu pa bwalo la Saint Peters Square ku Vatican pa tsiku limene mpingowu umachita chaka cha utumiki pakati pa ansembe, asisiteri ndi abulazala ndi ena mu mpingo-wu. 
Iye wati Maria, Yosefe, Anna ndi Simeon ndi zitsanzo zenizeni za utumiki wa mphamvu komanso wopezeka nthawi zonse. 
Papa Francisko wati dziko lapansi likusowa atumiki eni-eni amene ali okonzeka kutumikira ndi kulalika za ufumu wa mulungu kudzera mmawu a mulungu komanso zitsanzo zao zabwino. 
Chaka chilichonse mpingo wa katolika umachita chaka cha atumiki ake mu mpingo. 
",SOCIAL
ID_eUrBHlmB,"Kwelepeta Wayamikira Mabungwe Pothandiza Asilamu ndi Chakudya Mnyengo ya Ramadhan Phungu wa dera la Zomba Malosa, Grace Kwelepeta wayamikira mabungwe a Malawi Relief Fund UK komanso Issa Foundation kaamba kothandidza anthu a mdera lake omwe ndi a chipembezo cha chisilamu, ndi katundu wosiyanasiyana wa chakudya pomwe akukonzekera nyengo ya Ramadhan. 
Kwelepeta yemwenso ndi wachiwiri kwa nduna yowona za kusasiyana pakati pa amayi ndi abambo wayankhula izi lachinayi ku Zomba pomwe anali mlendo wolemekezeka pa mwambo wopereka chakudya chochokera ku mabungwe awiriwa. 
Iye wati chifukwa cha kubwera kwa muliri wa Coronavirus, aganiza kuti chaka chino asagawe chakudya kudzera mmizikiti koma awapatse zinthu zoti azikaphika ndi kudya kunyumba kwawo kuwopa kupatsirana kachilomboka. 
Nyengo ya Ramadhan ya chaka chino ndi yosiyana ndi ya zaka zinazi chifukwa anthuwa samadyeraso limodzi ngati kale koma mmalo mwake tangowagawira kuti aliyense azikadyera kwawo, anatero Kwelepeta. 
Poyankhulapo mmodzi mwa akuluakulu ku bungwe la Malawi Relief Fund UK, mayi Doreen Kawanda ati chakudyachi chiwathandidza anthuwa pa nyengo ya Ramadhan komanso nyengo ino ya mliri wa Coronavirus. Mayi Kawanda akufotokoza. 
Monga momwe tikudziwira kuti maiko ambiri kuphatikiza kuno ku Malawi kwakhudzidwa ndi matendawa tinayesetsa kupeza njira yoti anthuwa alandire chakudya chimenechi posatira zomwe a WHO akulimbikisa, anatero a Kawanda. 
",RELIGION
ID_eVbXOyPs,"Singanga Wanjatidwa Kamba Kogwirira Mwana Apolisi mboma la Chikwawa amanga singanga wina wa mankhwala azitsamba pomuganizira kuti wagwirira mwana wa zaka khumi ndi zitatu zakubadwa. 
 Wachiwiri kwa mneneri wa apolisi mbomalo Sergeant Dickson Matemba watsimikiza zankhaniyi. 
Iye wati mkuluyu Goodson Bandecha wa zaka 44 zakubadwa, anachita izi pa 12 mwezi uno ponamiza msungwanayu kuti achira matenda a mmimba omwe amadwala akagona naye ndipo anamuwopseza kuti akakana kuchita naye izi msungwanayu achita misala. Atachita naye zadamazo msungwanayu anakaulura kwa makolo ake omwe anatengera nkhaniyi ku polisi omwe anamanga mkuluyo. 
Makolo a mtsikanayo anayitanitsa msingangayo kuti azawathandize kamba ka vuto la mmimba lomwe anali nalo ndipo apa ngangayo anapezerapo mwayi ndi kugwirira mwanayo, anatero a Matemba. 
Padakali pano apolisi mbomalo amanganso bambo wina yemwe anaba mwana ndi kumakakhala naye ngati banja kotero alangiza anthu mbomalo kuti asamalire ana awo komanso asamakhulupirire asinganga. 
",LAW/ORDER
ID_eXrqnsdp," Apha mwana atasemphena za ndalama Apolisi mboma la Mangochi amanga ndi kutsekera mchitokosi mayi wa zaka 28 chifukwa chomuganizira kuti wapha mwana wake wa zaka ziwiri atasemphana ndi mwamuna wake pa nkhani za ndalama.
 Wachiwiri kwa mneneri wa apolisi mboma la Mangochi Amina Tepani Daudi wati boma likuganizira mayiyo, Tamara Chirambo, kuti adapha mwana wake, Thomas Harawa Junior, ndipo onse ochokera mmudzi mwa Mwakhwawa mdera la mfumu yaikulu Wasambo mboma la Karonga.
  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Daudi: Adakangana za ndalama Malingana ndi Daudi nkhaniyo idachitika usiku wa pa 12 June chaka chino mmudzi mwa Ngombe mdera la mfumu yaikuru Namabvi ku Mangochi.
 Mayiyo ndi mkazi wachiwiri kwa msodzi wa nsomba, Thomas Harawa wa zaka 46 ndipo akhala akukhala limodzi pa doko la Ngombe.
 Patsikulo, banjalo lidakangana pankhani za ndalama ndipo zotsatira zake ndewu idabuka pakati pa awiriwa zomwe zidapangitsa kuti mwamunayu athawire kunyumba kwa mchimwene wake kukafuna malo obisala pa msika wa Makawa mbomalo, adatero Daudi.
 Iye adati mbandakucha wa tsikulo, mwamunayo adalandira lamya kumudziwitsa kuti mwana wake wamwamuna wamwalira ndipo apolisi adathamangira kumaloko atadziwa izo.
 Zotsatira za kuchipatala chachikulu cha Mangochi zidaonetsa kuti mwanayu adamwalira chifukwa chopotokoledwa khosi.
 Mayiyo akaonekera kubwalo la milandu posachedwapa komwe akayankhe mlandu wokupha.
 Pakadali pano apolisi mbomalo apempha anthu kuti apewe kutengera malamulo mmanja mwawo akasemphana pankhani za mbanja koma azikauza ankhoswe a mabanja awo kapena kupita kuma ofesi apolisi yoona za chinsinsi (Victim Support Unit) kukakambilana modekha.
",LAW/ORDER
ID_eYNCcxje,"Atsikana Osiyira Sukulu Panjira Akuchulukira ku Ntcheu Ofesi yoona za maphunziro mboma la Ntcheu yalimbikitsa atsikana kuti azipitiriza maphunziro awo pofuna kuti atsikana akhale ozidalira pa nkhani za maphunziro mdziko muno. 
Mlangizi wazamaphunziro mbomali mu zone ya Bunyenga a Sidney Makwecha anena izi pambuyo pa ulendo wao wokayendera maofesi a boma la Ntcheu ndi atsikana ochokera pa school ya Saiwa komwe ndi dera lomwe lili ndi atsikana ochuluka osiyira sukulu panjira mbomalo. 
A Makwecha ati atsikana ambiri sakupitiriza maphunziro awo kaamba kopatsidwa pathupi zomwe zinachititsa kuti ofesiyi pamodzi ndi amayi ogwira ntchito zosiyanasiyana atsikanawa akazionere okha mmaofesiwa mmene amayi akugwirira ntchito zawo kuti atengerepo chitsanzo pa amayiwa. 
Taona kuti atsikana ambiri mderali akumasiyira sukulu panjira nde tinawatengera ku boma la ntcheu kuti akakumane ndi amayi anachita bwino pa maphunziro ndipo akuwoneka kuti pamapeto pa ulendowu anawa aphunzirapo kanthu, anatero a Makwecha. 
Sukulu ya Saiwa ili ku dera la kumudzi ndipo ana ambiri amasiyira sukulu panjira kaamba ka moyo otengera makhalidwe achitawoni zomwe zikumachititsa kuti anawa azitenga pathupi adakali aangono. 
",EDUCATION
ID_eeQbHzlk,"Mmalawi Mulibe Ebola-Unduna Kafukufuku yemwe akatswiri a za chipatala mdziko la South Africa achita, watsikimiza kuti munthu wa mboma la Karonga amene wamwalira atadwala matenda ofanana ndi Ebola samadwala matendawa. 
Chikalata chomwe unduna wa zaumoyo watulutsa lachiwiri, chatsikimizira a Malawi kuti asakhale ndi nkhawa chifukwa padakali pano, mdziko muno mulibe nthenda-yi. 
Masiku apitawa nkhawa inakula mdziko muno pamene mkulu wina wa mboma la Karonga anamugoneka pa chipatala chachikulu cha bomalo yemwe anali ndi zizindikiro zina za nthendayi. 
Mkuluyu wamwalira lachiwiri lapitali ndipo wayikidwa mmanda usiku wa tsiku lomweli ndi a zachipatala okhaokha omwe anavala zozitetezera zomwe ena anayamba kuganiza kuti mkuluyu wafa ndi ebola. 
Padakalipano unduna wa zaumoyo wapempha a Malawi kuti akhale mtima pansi kaamba koti kafukufuku yemwe bungwe la National Institute of Communicable Diseases lachita, wasonyeza kuti nthenda yomwe amadwala mkuluyu si Ebola. 
Chikalatachi chomwe wasayina ndi mlembi wamkulu mu unduna wa zaumoyo Dr. Dan Namalika chati nkhani za zaumoyo zimayendetsa mwachinsinsi kaamba koti zimakhudza ufulu wa anthu. 
Iwo ati apitilira kukhwimitsa chitetezo komanso kuteteza anthu ku nthendayi. 
",HEALTH
ID_elGfypOs," Aphungu akumana komaliza Nthawi yatha. Aphungu a Nyumba ya Malamulo amene adasankhidwa mu 2014 akumana komaliza kuyambira Lachiwiri likudzali Amalawi asanavote pachisankho cha patatu pa 21 May chaka chino.
 Mwa zina, aphunguwo akakambirana za momwe ndondomeko ya zachuma ikuyendera kuchokera pomwe adaikhazikitsa chaka chatha komanso kumanso kukambirana mabilo ena. Izi zikutanthauza kuti nyumbayi akamaitseka, aphungu ena sadzabwereranso mnyumbayo ngati atalephera pachisankhocho.
  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Aphungu mNyumba ya Malamulo mmbuyomu Izi zili apo, akadaulo pa zachitetezo, ndale ndi maufulu ati msonkhano womaliza wa aphunguwo sukhala wa phindu ngati aphungu sakambirana za kubedwa ndi kuphedwa kwa anthu achialubino komwe kwayala nthenje mdziko muno.
 Akadaulowa ati izi zikhoza kutheka ngati aphunguwa atagwiritsa ntchito msonkhanowu popeza njira zokhwimitsira chitetezo cha anthu omwe ali ndi khungu la chialubino omwe chitetezo chawo chagwedezeka.
 Mmodzi mwa akadaulo pa zachitetezo, Brigadier General Marcel Chirwa yemwe adakhalapo msilikali komanso Kazembe wa dziko lino adatanthauzira chitetezo cha munthu ngati kukhala mosaopa ndi kusaphwanyiridwa ufulu uliwonse.
 Chitetezo cha munthu ndi pomwe munthuyo akukhala mwaufulu wosaopsezedwa mwanjira iliyonse monga kuphedwa, njala kapena matenda. Mwachidule, chitetezo ndi pomwe munthu akukhala mosatokosedwa kunyumba, kuntchito kapena mmudzi, adatero Chirwa.
 Iye wati aphungu akamakumana akuyenera kuunika momwe anthu akukhalira mdziko muno makamaka omwe ali ndi khungu la chialubino nkupeza njira zothetsera mavuto omwe anthuwa akukumana nawo makamaka pa nkhanza zobedwa ndi kuphedwa.
 Nzachidziwikire kuti anthu achialubino alibe chitetezo chifukwa akukhala mwa mantha ndi nkhanza zomwe akukumana nazo. Aphungu atakonza apa pamsonkhano wawowu, akhoza kuonetsa kukhwima nzeru kwawo, watero Chirwa.
 Katswiri pa ndale George Phiri wa ku University of Livingstonia (Unilia) wati dziko lonse lili maso pa Malawi kuti njira yothetsera nkhanza zomwe akukumananazo anthu achialubino ichokera pati moti yemwe angabweretse njirayo adzalandira ulemu waukulu.
 Phiri wati aphungu a ku Nyumba ya Malamulo asenza chiyembekezo cha dziko lonse kuti mwina muzokambirana zawo zomalizazi mukhoza kutuluka njira yosowayi.
 Aphungu ali nkuthekera kowongola zinthu pankhani ya maalubinoyi. Msonkhano uwu ndi womaliza ali pampando koma ndiokwanira kukambirana njira yotetezera maalubino moti akamakumana akuyenera kugwiritsa ntchito mpata umenewu, watero Phiri.
 Wapampando wa mgwirizano wa mabungwe olimbikitsa zaufulu Timothy Mtambo wati mabungwe ayesetsa kukankhirira kuti aphungu asalephele kukambirana zachitetezo cha maalubino mpaka njira ipezeke.
 Ngati mumatitsatira, muyikira umboni kuti takhala tikulimbana ndi boma pa zachitetezo cha maalubino koma tsopano taona mpata wina mumsonkhano wa aphungu womwe ukudzawu. Tiyesetsa kuti msonkhano umenewu usathe asadakambirane nkhaniyi, watero Mtambo.
 Nyumba ya Malamulo idasintha lamulo lokhudza kupezeka ndi ziwalo za munthu mchaka cha 2016 pofuna kukhwimitsa chitetezo cha anthu achialubino omwe nkhani ya kuzunzika kwawo idayamba kutchuka mchaka cha 2014.
 Lamuloli limati ndi mlandu kupezeka ndi ziwalo za munthu ndipo chilango chake ndi moyo wonse kundende ukugwira ntchito yakalavula gaga popanda mwayi wolipira chindapusa.
 Wapampando wa komiti yoona za malamulo mNyumba ya Malamulo Maxwell Thyolera wati cholinga china cha lamuloli nkuunikira kuti milandu yotere izikambidwa mkhothi lalikulu osati mmakhothi angonoangono a majisitileti.
 Nkhawa yathu ndi yoti apolisi ndi makhothi sakugwiritsa ntchito lamuloli mokwanira chifukwa tinkayembekezera kuti nkhani zotere zichepa kapena kutheratu ndi lamuloli, watero Thyolera.
 Pano, makomiti atatu; ya zamalamulo, chitetezo ndi makhalidwe a anthu mmadera akhazikitsa komiti imodzi yoti ifufuze chomwe chikuchitika pa nkhani zozembetsa ndikupha maalubino ndipo ati zotsatira zakafukufukuyu zidzaperekedwa mNyumba ya Malamulo.
",POLITICS
ID_elcspVHV," Mgwedegwede mzipani wakula Mgwedegwede womwe wayanga chipani cholamula cha DPP ndi zina zotsutsa boma monga UDF ndi MCP ungabale zisankho zabwino mu 2014, waunikira katswiri pandale yemwenso ndi mphunzitsi wa zandale kusukulu ya ukachenjede ya Chancellor College.
  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Chakwera akwanitse malonjezoHRDC Mkuluyu, Blessings Chinsinga, wati umu ndi mmene zimayenera kukhalira maka zisankho pulezidenti komanso a phungu zikayandikira.
 Apa Chinsinga wati ichi ndichiyambi chabe ndipo pena zidzifika pa alindi mwana agwiritse, koma anthu adekhe mpaka madzi atadikha kuopa kumwa matope.
 Iye wati misamuko ikuchitika mzipani ndi imene itamangenso zipani mwatsopano, kuzisanduliza zolimba.
 Sabata yatha, aphungu anayi a chipani cholamula cha DPP adauza nyuzipepala ya Weekend Nation kuti akhazikitsa gulu lomwe lidziunikira pomwe pakhota nyani mchira mchipanichi.
 Gululi lomwe woliyankhulira ndi phungu wa dera la kumwera kwa kwa mzinda kwa Blantyre, Moses Kunkuyu, lati pali aphungu 30 ndipo lidziuza mtsogoleri wa dziko lino Bingu wa Mutharika chindunji, osati phula lomwe ena omuzungulira akhala akukumata.
 Ku UDF matatalazi sakutha pomwe chipanichi chagawika pawiri.
 Akatakwe monga Humphrey Mvula ndi Sam Mpasu mwa ena ali pambuyo pa Friday Jumbe yemwe akugwiriziza udindo wa pulezidenti wa chipanichi kuchokera pomwe mtsogoleri wakale Bakili Muluzi adalengeza kuti wasiya ndale.
 Ndipo gulu lina kuli zikanthawe monga mlembi wachipanichi, Kennedy Makwangwala, Geroge Nga Ntafu, Ibrahim Matola kudzanso aphungu 15 a chipanichi ku Nyumba ya Malamulo ali pambuyo pa mwana wa Atcheya Atupele Muluzi.
 Pomwe ena akadziotche monga yemwe adali wachiwiri kwa mneneri wachipanichi, Ken Msonda, wasamuka mu UDF ndipo walowa chipani cha wachiwiri kwa mtsogoleri wa dziko lino, Joyce Banda cha Peoples Party [PP].
 Henry Phoya, yemwe adachotsedwa mchipani cha DPP mmbuyomu nayenso waumanga ndipo walowa MCP. Phoya adakhalapo nduna mmaboma a UDF ndi DPP.
 Chinsinga wati zonsezi ndizosadabwitsa chifukwa zisankho zikayandikira andale amasinkhasinkha kolowera kuti adzachite bwino.
 Apa aliyense amayangana mazira omwe angamubalire kanthu akawafungatira. Pofika mu Juni zikhala zambiri zikuchitika pandale.
 Izi zikuyenera kuchitika pano chifukwa zitati zizichitika mu 2013 woponya voti angasokonekere koopsa.
 Pounikira pa andale angapo omwe akwawira kuzipani zina, iye wati kuyenda kwa anthuwa kungakhale ndi tanthauzo, mwinanso ayi.
 A Msonda adatsanzika kuti akukalera zidzukulu, koma pano akuti alowa kuchipani cha PP. Izi sizingapatse anthu chikhulupiriro mwa mkuluyu.
 Zomwe achita a Phoya zadabwitsa ambiri, ngakhale inenso. Koma izi mwina zingasinthe zingapo pandale malinga ndi momwe anthu amachionera chipani ca MCP.
 Nkutheka a Phoya abweretsa zingapo ku MCP chifukwa cha kulimba mtima kwawo komwe adaonetsa potsutsa mabilo oipa mnyumba ya malamulo, akutero Chinsinga.
 Baziliyo Kajani wa mmudzi mwa Chaponya kwa T/A Mzukuzuku mboma la Mzimba wati, sakuganiza kuti mpungwepungwewu ungakonze masankho a mu 2014 kaamba koti nthawi ino ndiyoyenera kuti zipani zotsutsa zizichita ntchito yachitukuko.
 Pandale pamafunika kukhala mgwirizano ncholinga chotukula dziko, osati zikuchitikazi zomwe sizingatipindulire.
 Zipani zotsutsa zikuyenera kupereka thandizo kuchipani cholamula, maka pankhani ya chitukuko, zomwe sizikuchitika. Izi zingadzabale ziwawa mu 2014, adatero Kajani.
 Frank Mpuno wa mmudzi mwa Yoyola kwa T/A Masasa mboma la Ntcheu wati masankho abwino mu 2014 angadze ngati akuluakulu a zipani akudziwitsa anthu za zomwe zikuchitikazo.
 Amatifuna panthawi ya kampeni basi. Mukadzamva kuti sitikavota osamadabwa, akutero Mpuyo.
 Mgwedegwede mu UDF udayamba mmwezi wa Okutobala 2011 pomwe Atupele Muluzi adabwera poyera ndikulengeza kuti iye adzaima nawo pa mpando wa pulezidenti mchaka cha 2014.
 Izi sizidakomere komiti yaikulu mchipanichi ndipo akuluakulu mmenemo adati izi nzosemphana ndi malamulo achipani.
 Apa chipanichi chidaitanitsa Atupele kuti akaonekere ku komiti yosungitsa mwambo yachipanichi koma iye adakana ndipo chidamuchotsa.
 Kugwedezekaku kudabukanso pa 21 Disembala 2011 pomwe mlembi wachipanichi Kennedy Makwangwala adalemba kalata yothetsa maudindo onse.
 Kulumana ku MCP kuli pakati pa mlembi wa chipanichi, Chris Daza, ndi mtsogoleri wachipani, John Tembo.
 Daza wakhala akulankhula poyera kuti Tembo akuyenera kusiira utsogoleri wachipanichi mmanja mwa achinyamata, zomwe zakhala zikutsutsula Tembo.
 Mmwezi wa Sepitembala chaka chatha, komiti yaikulu ya chipanichi idachotsa Daza kuti sindiyenso mlembi wachipanichi koma bwalo lamilandu lalikulu ku Lilongwe mmwezi wa Okutobala lidabwezeretsa Daza pa mpandowo.
 Pano chipanichi chalandira Phoya.
 Ku DPP kwachoka aphungu angapo monga Jennifer Chilunga wa ku Zomba Nsondole yemwe adalowa chipani cha PP komanso Grace Maseko wa ku Zomba Changalume.
",POLITICS
